Country,Year,ED,Expenditure,Irate,Population,Tax,Trade,total_GDP,First_sector_GDP,Second_sector_GDP,Third_sector_GDP,total_Investment,First_sector_Inv,Second_sector_Inv,Third_sector_Inv
Italy,2003,5738863.946,47.0,2.3339,57186378.0,39.8,6353.5,1578402.2,34177.9,434447.7,1109776.6,377358.7,11708.7,99511.7,266138.3
Italy,2004,5659557.901,46.7,2.2746,57611990.0,39.2,8558.9,1604548.7,37881.6,444428.0,1122239.1,383618.6,12612.7,95313.5,275692.4
Italy,2005,5844418.405,47.1,2.3328,58044368.0,39.0,-1476.1,1617139.7,36115.0,445563.3000000001,1135461.4,390045.9,12838.9,93642.6,283564.4
Italy,2006,5729079.379,47.6,3.436,58288996.0,40.1,-12750.7,1648434.1,35772.3,457730.2,1154931.6,400224.3,13233.1,99312.5,287678.7
Italy,2007,5717202.309,46.6,4.45,58510725.0,41.4,-5480.4,1674696.0,36184.0,464342.0,1174170.0,406598.0,12711.9,102101.4,291784.69999999995
Italy,2008,5731042.593,47.8,4.826,59001769.0,41.3,-11978.3,1660876.2,36819.7,452323.4,1171733.1,393135.6,11198.4,101437.1,280500.1
Italy,2009,5477244.919,51.1,1.6103,59420592.0,41.9,-9301.3,1569044.3,36308.4,385034.29999999993,1147701.6,352310.2,9652.0,83677.3,258980.9
Italy,2010,5515175.383,49.8,1.3533,59690316.0,41.5,-29524.4,1597404.8,36283.9,401283.5,1159837.4,352163.3,10470.8,85416.2,256276.3
Italy,2011,5259116.798,49.0,2.0078,59948497.0,41.4,-22312.1,1609901.3,36803.9,401429.6,1171667.8000000005,346773.3,11069.4,88956.9,246747.0
Italy,2012,5102456.081,50.5,1.1142,60105185.0,43.3,17731.3,1564441.0,35453.6,382080.1,1146907.2999999998,312647.4,10062.4,80359.09999999999,222225.9
Italy,2013,5053447.798,50.9,0.536,60277309.0,43.5,37624.6,1540878.5,35908.0,371458.0,1133512.5,291608.8,8693.6,76853.1,206062.1
Italy,2014,4771188.918,50.7,0.4751,60345917.0,43.2,45645.3,1539806.8,35325.1,362029.3000000001,1142452.4,285309.7,9895.3,76885.3,198529.10000000003
Italy,2015,4924886.078,50.2,0.1677,60295497.0,43.2,47445.5,1554159.8,36743.2,365239.7,1152176.9,290872.0,9500.1,78302.7,203069.2
Italy,2016,4888265.607,49.0,-0.0349,60163712.0,42.3,53964.7,1575406.2,37539.7,371482.1,1166384.4,302062.3,9131.8,86418.2,206512.3
Italy,2017,5073304.779,48.8,-0.1452,60066734.0,42.1,47045.1,1604434.9,36268.7,382755.4,1185410.7999999998,311907.0,9895.4,88769.5,213242.1
Italy,2018,5016970.614,48.3,-0.173,59937769.0,41.8,41813.0,1620342.6,37154.2,387829.1,1195359.3000000005,322139.1,12704.0,93659.7,215775.4
Italy,2019,4968169.296,48.4,-0.2173,59816673.0,42.5,57830.4,1631728.4,36209.0,391058.9,1204460.5,327226.6,12765.0,92289.7,222171.9
Italy,2020,4575241.324,56.8,-0.3057,59641488.0,42.9,58654.5,1496321.9,34976.4,347326.4,1114019.1,303972.5,10669.8,84535.3,208767.4
Italy,2021,5038907.813,56.0,-0.4906,59236213.0,42.5,37610.0,1630469.8,36503.0,401645.5,1192321.3,369458.3,12337.1,97726.0,259395.2
Italy,2022,4689956.827,54.9,1.0997,59030133.0,41.9,-36329.3,1713637.2,33962.5,419145.6,1260529.1,397301.2,10945.2,107118.4,279237.6
Italy,2023,4627677.871,53.8,3.8647,58997201.0,41.7,30450.4,1726151.9,32692.5,421000.8000000001,1272458.6,430992.4,,,
Latvia,1994,172731.715,,6.8167,2540904.0,,,,,,,,,,
Latvia,1995,164509.775,36.8,7.1067,2500580.0,31.5,-196.2,10332.3,696.7,3184.6000000000004,6450.999999999998,1441.7,26.9,294.2,1120.6
Latvia,1996,159615.754,36.5,5.1067,2469531.0,30.3,-423.7,10545.1,636.3000000000001,3276.1,6632.700000000001,1922.5,33.0,405.7000000000001,1483.8
Latvia,1997,156865.9,36.1,4.4192,2444912.0,31.7,-519.8,11551.6,685.3000000000001,3687.3,7179.000000000001,1959.9,36.4,449.3,1474.2
Latvia,1998,152350.526,39.0,3.9058,2420789.0,32.8,-773.5,12349.4,652.0,3938.1,7759.299999999999,2862.9,58.5,708.1999999999999,2096.2000000000003
Latvia,1999,138345.672,42.0,3.1833,2399248.0,32.2,-691.2,12742.3,607.2,3934.9,8200.199999999999,2894.8,62.6,712.8999999999999,2119.3
Latvia,2000,136302.288,38.1,4.789,2381715.0,30.2,-687.7,13460.8,707.3,3987.900000000001,8765.599999999999,3490.3,74.0,817.3,2599.0
Latvia,2001,149031.788,35.4,4.0862,2353384.0,29.3,-971.8,14346.2,781.5,4157.4,9407.3,4123.5,64.8,913.6,3145.1
Latvia,2002,149190.748,36.2,3.4926,2320956.0,28.9,-1029.8,15479.0,841.0,4598.0,10040.0,4024.1,117.8,1040.4,2865.9
Latvia,2003,159508.393,35.4,2.3339,2299390.0,28.9,-1314.4,16773.1,834.5,4906.3,11032.3,4600.2,214.9,1175.9,3209.4
Latvia,2004,164078.568,36.6,2.2746,2276520.0,28.9,-1795.1,18240.5,861.3,5275.4,12103.8,5855.7,291.8,1473.8000000000002,4090.1
Latvia,2005,169538.436,36.3,2.3328,2249724.0,29.2,-1971.7,20410.5,949.5,5616.200000000001,13844.8,7110.1,547.1,1780.8,4782.2
Latvia,2006,177816.808,38.5,3.436,2227874.0,30.4,-3584.2,22929.7,929.8,6429.300000000001,15570.6,8280.7,452.9,1783.5,6044.300000000001
Latvia,2007,183713.066,36.5,4.45,2208840.0,30.0,-4341.8,25113.4,1007.2,6807.200000000001,17299.0,10141.6,534.6,2352.2000000000003,7254.799999999999
Latvia,2008,174813.314,40.2,4.826,2191810.0,29.7,-3106.1,24652.3,961.4,6521.0,17169.899999999998,8951.7,542.3,2170.9,6238.500000000002
Latvia,2009,167939.736,46.4,1.6103,2162834.0,28.6,-375.5,21267.9,1070.4,4963.7,15233.8,5367.4,271.4,1387.7,3708.3
Latvia,2010,169783.736,46.9,1.3533,2120504.0,29.1,-374.5,20357.7,1007.2,4602.6,14747.9,4394.6,327.7,962.6,3104.3000000000006
Latvia,2011,160236.074,43.8,2.0078,2074605.0,30.4,-1166.3,20894.5,1037.0,4824.099999999999,15033.4,5560.8,486.9,1338.5,3735.400000000001
Latvia,2012,167208.537,40.4,1.1142,2044813.0,30.5,-1180.2,22339.7,1109.5,5107.6,16122.6,6670.8,621.8000000000001,1641.2,4407.8
Latvia,2013,160705.098,39.9,0.536,2023825.0,30.8,-995.4,22656.6,1053.8,5060.9,16541.9,6284.6,465.7,1242.7,4576.200000000001
Latvia,2014,162383.13,40.4,0.4751,2001468.0,31.2,-660.5,23068.7,1134.8,4946.3,16987.600000000002,6052.5,348.5,1321.3,4382.7
Latvia,2015,158506.248,40.0,0.1677,1986096.0,31.2,-282.3,23884.7,1176.3,5202.6,17505.800000000003,5870.7,368.9,1132.2,4369.6
Latvia,2016,158430.473,38.8,-0.0349,1968957.0,32.2,128.9,24362.5,1130.1,5205.3,18027.1,5499.7,504.0,1031.1,3964.6
Latvia,2017,165361.345,39.6,-0.1452,1950116.0,32.7,-112.9,25190.4,1156.1999999999998,5588.700000000001,18445.5,6102.7,537.6,708.5,4856.599999999999
Latvia,2018,171950.935,40.7,-0.173,1934379.0,32.1,-139.2,26119.9,1127.7,5736.1,19256.1,6807.1,678.9,1131.8,4996.400000000001
Latvia,2019,166125.278,39.7,-0.2173,1919968.0,33.0,-64.4,26283.4,1324.9,5744.6,19213.9,6898.4,487.4,1218.6,5192.4
Latvia,2020,162221.835,44.3,-0.3057,1907675.0,32.9,419.5,25367.0,1330.4,5804.299999999999,18232.3,6730.3,474.8,1521.0,4734.5
Latvia,2021,170269.621,46.5,-0.4906,1893223.0,32.5,-1024.7,27219.0,1327.8000000000002,6038.200000000001,19853.0,7185.1,489.2,1676.4,5019.500000000001
Latvia,2022,162343.337,44.2,1.0997,1875757.0,33.2,-1764.7,27652.6,1165.8000000000002,5530.6,20956.2,7070.9,677.7,1755.4,4637.8
Latvia,2023,161400.773,44.0,3.8647,1883008.0,33.4,-1461.0,28338.2,1055.6,5846.5,21436.1,7771.3,,,
Lithuania,1994,213556.13,,6.8167,3671296.0,,,,,,,,,,
Lithuania,1995,212805.51,34.4,7.1067,3642991.0,27.5,-550.1,16368.9,1351.8000000000002,3910.7,11106.399999999998,2194.3,151.8,636.3999999999999,1406.1000000000004
Lithuania,1996,213445.96,36.4,5.1067,3615212.0,27.1,-619.0,17191.7,1532.2,4082.0,11577.5,2656.2,201.9,876.2,1578.0999999999997
Lithuania,1997,212474.73,50.0,4.4192,3588013.0,31.1,-904.4,18618.8,1637.7,4325.4,12655.7,3337.1,273.2,1090.5,1973.4
Lithuania,1998,211505.43,41.0,3.9058,3562261.0,32.6,-1148.3,20008.3,1557.1999999999998,4878.799999999999,13572.3,4043.8,262.1,1355.9,2425.8
Lithuania,1999,194737.21,40.7,3.1833,3536401.0,32.5,-1033.1,19788.8,1322.4,4652.400000000001,13813.999999999996,3805.5,297.70000000000005,1372.4,2135.4000000000005
Lithuania,2000,178018.46,39.4,4.789,3512074.0,30.8,-772.3,20465.3,1396.1,4658.4,14410.8,3544.4,363.1,1143.1,2038.2000000000005
Lithuania,2001,193502.24,37.1,4.0862,3486998.0,29.3,-747.7,21792.3,1354.6,5201.3,15236.4,3995.7,362.5,1189.0,2444.2
Lithuania,2002,199925.705,35.1,3.4926,3454637.0,29.0,-861.2,23256.7,1412.5,5579.6,16264.6,4438.6,356.1,1336.9,2745.6000000000004
Lithuania,2003,205799.81,33.6,2.3339,3431497.0,28.6,-964.5,25710.7,1497.8,6574.5,17638.4,5062.7,453.6,1515.5,3093.5999999999995
Lithuania,2004,212486.16,33.9,2.2746,3398929.0,29.2,-1286.5,27382.4,1445.4,7316.900000000001,18620.1,5862.7,568.3,1662.9,3631.5
Lithuania,2005,223777.395,34.1,2.3328,3355220.0,29.5,-1515.6,29499.5,1448.7,8038.400000000001,20012.4,6535.3,532.1,1815.9,4187.299999999999
Lithuania,2006,236247.495,34.4,3.436,3289835.0,30.5,-2468.0,31681.1,1306.0,9131.0,21244.1,7815.8,414.4,2336.1,5065.300000000001
Lithuania,2007,266550.825,35.3,4.45,3249983.0,30.4,-3801.9,35190.7,1443.4,10224.3,23523.0,9561.4,408.3,2819.7000000000003,6333.4
Lithuania,2008,258776.4,38.1,4.826,3212605.0,30.9,-3790.7,36105.5,1461.0,10410.9,24233.6,9179.3,341.5,2392.8,6444.999999999999
Lithuania,2009,221013.465,44.8,1.6103,3183856.0,30.6,-473.4,30747.9,1437.2,7738.2,21572.5,5608.3,232.5,1331.8000000000002,4044.0
Lithuania,2010,226906.62,43.0,1.3533,3141976.0,29.1,-561.4,30879.3,1364.3000000000002,7975.099999999999,21539.9,5691.0,484.5,1283.3,3923.2
Lithuania,2011,246193.42,40.1,2.0078,3052588.0,27.8,-840.9,32832.0,1458.0,8921.2,22452.8,6906.9,628.8,1648.8000000000002,4629.299999999999
Lithuania,2012,251126.824,36.6,1.1142,3003641.0,27.5,203.8,34271.0,1609.0,9138.4,23523.6,6778.0,549.4000000000001,1617.2,4611.400000000001
Lithuania,2013,237026.2,35.7,0.536,2974637.0,27.5,508.2,35657.9,1569.5,9594.6,24493.800000000003,7334.2,784.3000000000001,1648.4,4901.5
Lithuania,2014,243162.271,35.0,0.4751,2947862.0,28.1,702.8,37003.1,1638.3,10199.1,25165.7,7745.6,730.8000000000001,1798.4,5216.400000000001
Lithuania,2015,246833.65,35.2,0.1677,2926644.0,29.3,-369.5,38051.3,1695.0,10420.7,25935.6,8077.6,722.0,1991.3,5364.3
Lithuania,2016,253206.111,34.5,-0.0349,2895573.0,30.2,282.8,39068.0,1638.4,10457.7,26971.9,8347.1,723.8,1788.3000000000002,5835.0
Lithuania,2017,269383.222,33.4,-0.1452,2859077.0,29.9,969.9,40869.9,1658.5,11013.1,28198.300000000003,9087.2,746.1999999999999,2053.6,6287.4
Lithuania,2018,276165.381,33.7,-0.173,2826200.0,30.2,853.2,42880.1,1493.6,11576.0,29810.5,9958.5,773.2,2405.4,6779.9
Lithuania,2019,278253.724,34.5,-0.2173,2812200.0,30.6,2591.2,44885.7,1633.8,12177.3,31074.59999999999,10593.7,641.2,2767.3,7185.200000000001
Lithuania,2020,269200.773,42.3,-0.3057,2809977.0,31.6,4560.4,44905.0,1909.9,12325.2,30669.9,10773.6,680.1,2384.8,7708.7
Lithuania,2021,279681.793,37.3,-0.4906,2810761.0,32.3,2524.0,47769.9,1762.6,13216.0,32791.3,12135.9,769.4000000000001,3076.2000000000003,8290.3
Lithuania,2022,251855.466,36.2,1.0997,2805998.0,32.0,-1411.1,48982.1,1728.8,13622.0,33631.3,12771.2,715.4,3375.5000000000005,8680.300000000001
Lithuania,2023,251018.205,37.4,3.8647,2857279.0,32.4,2880.7,49149.7,1684.3,13512.5,33952.899999999994,13956.7,624.2,3702.9,9629.6
Luxembourg,1994,126952.595,,6.8167,400200.0,,,,,,,,,,
Luxembourg,1995,116991.702,41.4,7.1067,405650.0,38.7,3095.7,27893.1,326.8,4602.2,22964.1,5023.6,93.1,1000.6,3929.9
Luxembourg,1996,120426.896,41.7,5.1067,411600.0,38.7,3346.0,28195.6,314.40000000000003,4639.2,23242.0,4912.9,6.4,748.0,4158.5
Luxembourg,1997,121240.347,41.5,4.4192,416850.0,38.9,3514.3,29512.3,288.29999999999995,4949.4,24274.6,5407.0,56.5,1143.5,4207.0
Luxembourg,1998,121279.597,41.9,3.9058,422050.0,39.5,3389.4,31459.5,325.6,5141.1,25992.800000000003,5736.3,79.9,983.9,4672.500000000001
Luxembourg,1999,126729.927,40.2,3.1833,427350.0,38.6,4099.4,33918.1,361.2000000000001,5534.1,28022.800000000003,6985.0,67.5,1137.3,5780.2
Luxembourg,2000,135850.985,38.0,4.789,433600.0,38.7,5258.6,36002.1,332.8,5748.6,29920.7,6764.2,142.9,1179.3,5442.0
Luxembourg,2001,141627.797,38.1,4.0862,439000.0,38.9,5166.7,37310.8,272.0,5670.0,31368.800000000003,7218.3,113.4,1301.6,5803.3
Luxembourg,2002,141515.733,41.8,3.4926,444050.0,38.9,5511.0,38465.0,353.5,5931.3,32180.2,7249.2,164.3,1399.0000000000002,5685.9
Luxembourg,2003,151330.952,43.3,2.3339,448300.0,39.0,5433.8,39432.6,236.3,6372.0,32824.3,7401.4,245.9,1496.9,5658.6
Luxembourg,2004,167853.309,43.7,2.2746,454960.0,37.7,6269.8,40882.3,258.2,6455.9,34168.200000000004,7872.0,224.3,1373.1,6274.6
Luxembourg,2005,171483.426,43.4,2.3328,461230.0,38.9,7137.6,41765.1,213.3,6457.0,35094.8,7504.0,213.9,1299.8,5990.3
Luxembourg,2006,168841.38,39.4,3.436,469086.0,36.7,10116.2,44614.1,227.2,6474.700000000001,37912.2,7821.2,218.6,1347.0,6255.599999999999
Luxembourg,2007,164621.947,37.4,4.45,476187.0,37.1,11920.6,48244.1,243.1,7277.5,40723.5,8779.3,173.79999999999998,1468.1999999999998,7137.3
Luxembourg,2008,166150.174,37.9,4.826,483799.0,36.3,12313.4,48024.6,206.5,6409.6,41408.5,9743.4,211.4,1571.1,7960.9
Luxembourg,2009,154366.817,42.7,1.6103,493500.0,37.7,12620.2,46438.2,201.2,5733.1,40503.9,8397.4,215.9,1333.4,6848.1
Luxembourg,2010,164438.717,42.0,1.3533,502066.0,37.0,13461.9,48134.0,223.2,5915.799999999999,41995.0,8447.4,177.9,1116.4,7153.1
Luxembourg,2011,164370.007,41.5,2.0078,511840.0,37.5,13414.0,48313.2,179.7,5577.0,42556.5,9921.5,283.2,1490.4,8147.9
Luxembourg,2012,160687.458,41.8,1.1142,524853.0,37.8,14254.1,48978.4,200.6,5730.8,43047.0,10093.9,258.5,1310.7,8524.699999999999
Luxembourg,2013,158618.302,41.2,0.536,537039.0,37.6,15824.7,50497.9,174.0,6082.6,44241.3,10168.5,265.7,1364.9,8537.9
Luxembourg,2014,152055.843,40.6,0.4751,549680.0,37.5,16643.8,51531.5,189.5,6370.2,44971.8,11035.7,289.0,1421.6,9325.1
Luxembourg,2015,149332.372,40.4,0.1677,562958.0,36.2,17617.3,53912.5,184.2,6990.4,46737.9,10128.7,120.1,1360.0,8648.6
Luxembourg,2016,149403.63,40.0,-0.0349,576249.0,36.9,18975.8,56649.7,181.6,7414.6,49053.5,10408.9,138.9,1425.0,8845.0
Luxembourg,2017,152458.913,41.3,-0.1452,590667.0,38.1,18440.1,57164.3,176.2,6844.1,50144.00000000001,10965.1,131.0,1475.8,9358.3
Luxembourg,2018,158115.661,42.4,-0.173,602005.0,41.1,19586.7,57731.3,190.5,6890.9,50649.9,10168.7,123.1,1496.0,8549.6
Luxembourg,2019,160396.581,43.1,-0.2173,613894.0,41.4,19026.0,59542.3,180.8,7593.9,51767.6,11541.9,129.9,1615.2,9796.8
Luxembourg,2020,138065.61,47.0,-0.3057,626108.0,40.2,21918.3,58889.4,168.0,7259.4,51462.0,10771.4,137.4,1399.3,9234.7
Luxembourg,2021,145291.178,42.8,-0.4906,634730.0,40.0,24099.2,63331.0,176.0,7218.8,55936.2,12596.1,181.2,1414.7,11000.2
Luxembourg,2022,127759.533,43.8,1.0997,645397.0,40.2,26393.0,64027.4,175.5,6714.1,57137.8,11620.0,300.5,1482.6,9836.9
Luxembourg,2023,123490.313,47.9,3.8647,660809.0,42.8,24459.5,63123.3,172.7,6645.0,56305.600000000006,11506.2,,,
Netherlands,1994,2296080.421,,6.8167,15341553.0,,,,,,,,,,
Netherlands,1995,2367852.759,54.8,7.1067,15424122.0,38.9,25874.4,457906.5,21747.5,90757.3,345401.7,100510.1,5138.2,18485.9,76886.0
Netherlands,1996,2509083.24,48.1,5.1067,15493889.0,38.9,24650.6,472186.9,22917.0,91711.2,357558.7,107236.5,5468.9,19537.6,82230.0
Netherlands,1997,2421230.853,46.5,4.4192,15567107.0,38.1,26665.1,492866.7,22192.9,93159.0,377514.8,113747.8,7025.7,19800.6,86921.5
Netherlands,1998,2428012.773,45.4,3.9058,15654192.0,37.7,27229.9,515567.6,21294.5,97133.5,397139.6,121362.7,5874.9,20350.9,95136.9
Netherlands,1999,2426486.462,44.3,3.1833,15760225.0,38.6,26318.0,540182.6,21365.4,102022.8,416794.4,133461.0,6486.900000000001,21676.0,105298.1
Netherlands,2000,2450832.794,43.2,4.789,15863950.0,38.2,32643.0,564177.6,20768.5,106478.19999999998,436930.9,136690.1,6141.7,21079.800000000003,109468.6
Netherlands,2001,2491136.677,44.1,4.0862,15987075.0,37.0,35108.0,577467.2,20581.7,108931.5,447954.0,138420.9,6941.4,20595.0,110884.5
Netherlands,2002,2522563.109,44.8,3.4926,16105285.0,36.5,37515.0,578733.6,20781.0,108222.5,449730.1,132837.8,6865.6,19442.0,106530.19999999998
Netherlands,2003,2619916.577,45.8,2.3339,16192572.0,36.3,36940.0,579085.4,20920.0,105729.2,452436.2,130514.6,6793.2,18817.4,104904.0
Netherlands,2004,2631524.044,44.7,2.2746,16258032.0,36.3,43768.0,591271.2,22428.6,107760.89999999998,461081.7,130607.2,5908.4,18558.6,106140.2
Netherlands,2005,2587236.855,43.4,2.3328,16305526.0,36.5,49316.0,603496.9,20555.3,112905.4,470036.2,134918.8,6500.5,19037.1,109381.19999999998
Netherlands,2006,2596575.849,44.0,3.436,16334210.0,37.2,53433.0,624319.6,20439.2,116043.7,487836.7,144269.4,6960.8,20474.6,116834.0
Netherlands,2007,2553627.899,43.3,4.45,16357992.0,36.6,47467.0,649174.8,20444.4,122641.59999999998,506088.8000000001,165435.5,7416.0,22213.4,135806.1
Netherlands,2008,2539394.386,44.3,4.826,16405399.0,37.0,59003.0,665025.8,21668.0,123795.1,519562.70000000007,160589.5,8388.8,23136.500000000004,129064.2
Netherlands,2009,2492571.962,48.4,1.6103,16485787.0,36.3,51006.0,642970.6,21174.6,113953.6,507842.4,146852.1,7604.6,21367.2,117880.3
Netherlands,2010,2701663.44,48.9,1.3533,16574989.0,36.7,54612.0,652540.3,22560.9,112912.8,517066.6,136176.8,7512.0,21251.2,107413.6
Netherlands,2011,2494157.342,47.8,2.0078,16655799.0,36.6,56373.0,666379.9,21690.4,116794.9,527894.6,143652.9,9865.6,24008.1,109779.19999999998
Netherlands,2012,2515075.557,47.6,1.1142,16730348.0,36.7,64230.0,661439.4,21522.3,113873.0,526044.1,134670.8,8937.7,23745.5,101987.6
Netherlands,2013,2484610.333,47.5,0.536,16779575.0,37.3,67159.0,663883.9,22435.6,112141.40000000002,529306.9,132562.8,8056.0,23200.0,101306.8
Netherlands,2014,2281518.754,46.7,0.4751,16829289.0,38.1,74979.0,674862.1,21555.0,114677.19999999998,538629.9,129358.8,9034.9,24761.4,95562.5
Netherlands,2015,2308969.595,45.3,0.1677,16900726.0,37.9,53542.0,687897.3,20571.6,117703.1,549622.6000000001,166981.1,7955.1,25053.3,133972.7
Netherlands,2016,2381416.903,43.9,-0.0349,16979120.0,39.1,78164.0,703337.1,20343.6,122728.9,560264.6,151817.8,7147.200000000001,26948.0,117722.59999999998
Netherlands,2017,2438935.479,42.8,-0.1452,17081507.0,39.3,80440.0,722934.8,19464.3,130883.6,572586.9,160991.8,6797.4,26528.800000000003,127665.6
Netherlands,2018,2423783.47,42.4,-0.173,17181084.0,39.4,83087.0,738923.7,18517.0,136706.0,583700.7,166013.4,6165.400000000001,30178.300000000003,129669.7
Netherlands,2019,2355552.26,42.1,-0.2173,17282163.0,39.6,82688.0,756589.2,18235.6,140038.3,598315.3,178224.6,7503.7,30064.9,140656.0
Netherlands,2020,2312576.751,47.8,-0.3057,17407585.0,40.2,83686.0,726149.0,17350.0,138732.0,570067.0,173694.0,5883.0,29732.0,138079.0
Netherlands,2021,2362509.947,45.9,-0.4906,17475415.0,39.7,86883.0,774694.0,16857.0,150060.0,607777.0,177928.4,5479.1,29234.2,143215.09999999998
Netherlands,2022,2070314.144,43.2,1.0997,17590672.0,38.7,87255.0,818692.4,16387.600000000002,157484.1,644820.7000000001,183997.8,5845.1,31969.500000000004,146183.19999999998
Netherlands,2023,2046739.215,43.2,3.8647,17811291.0,39.1,119237.0,819589.3,15545.6,157527.5,646516.2000000001,186401.0,6048.0,32534.2,147818.8
Portugal,1994,618450.172,,6.8167,9974391.0,,,,,,,,,,
Portugal,1995,642062.759,42.6,7.1067,10008659.0,31.4,-5802.3,172356.0,5113.0,66807.0,100436.0,32942.6,813.8000000000001,5351.4,26777.4
Portugal,1996,670554.121,43.1,5.1067,10043693.0,32.1,-6872.9,164870.0,5259.299999999999,58593.600000000006,101017.1,34653.2,920.9,5847.4,27884.899999999998
Portugal,1997,707112.596,42.5,4.4192,10084196.0,32.1,-8261.1,179004.6,4963.599999999999,69075.1,104965.9,39561.3,1011.5,7149.400000000001,31400.4
Portugal,1998,765428.093,42.7,3.9058,10133758.0,32.6,-10147.1,181898.4,4831.9,68189.3,108877.2,44203.8,1086.9,9312.2,33804.7
Portugal,1999,788334.061,42.6,3.1833,10186634.0,33.2,-12379.4,183194.5,5077.599999999999,65838.1,112278.8,46886.8,1245.2,9067.2,36574.40000000001
Portugal,2000,818074.952,42.7,4.789,10249022.0,33.5,-14181.8,187740.4,4921.7,66019.8,116798.89999999998,48790.0,1208.6,9836.3,37745.100000000006
Portugal,2001,830690.237,44.1,4.0862,10330774.0,33.2,-13872.5,192555.7,4889.7,68407.0,119259.0,49264.2,1225.0,8971.599999999999,39067.6
Portugal,2002,856992.559,43.7,3.4926,10394669.0,33.9,-11634.6,201743.1,4983.0,76071.6,120688.5,47591.7,1217.1,7523.8,38850.8
Portugal,2003,852225.247,45.4,2.3339,10444592.0,33.1,-9355.0,200862.6,4835.0,75944.4,120083.2,44110.9,1143.8,7440.5,35526.6
Portugal,2004,876856.48,46.3,2.2746,10473050.0,33.5,-11982.7,202173.9,5078.900000000001,75279.2,121815.8,44195.3,1239.6,8118.6,34837.100000000006
Portugal,2005,876776.578,46.8,2.3328,10494672.0,34.4,-13914.9,203565.8,4845.400000000001,74673.59999999999,124046.8,44242.3,1081.8,8316.5,34844.0
Portugal,2006,844667.465,45.2,3.436,10511988.0,34.9,-13021.9,207837.7,4928.9,76633.09999999999,126275.70000000004,43908.4,1102.3,8626.0,34180.1
Portugal,2007,860506.45,44.5,4.45,10532588.0,35.1,-13262.6,209241.9,4810.5,74207.4,130224.0,45265.0,1175.0,10055.9,34034.1
Portugal,2008,821395.717,45.5,4.826,10553339.0,35.0,-17110.7,214956.7,4902.900000000001,77805.3,132248.5,45455.2,1176.1,10828.4,33450.7
Portugal,2009,798978.37,50.3,1.6103,10563014.0,33.4,-12112.9,197511.2,4679.0,61491.1,131341.1,42029.5,987.5,10122.7,30919.3
Portugal,2010,794676.354,51.9,1.3533,10573479.0,33.7,-13730.7,233439.4,4693.5,94828.3,133917.6,41556.2,1141.5,9729.9,30684.8
Portugal,2011,760263.388,50.0,2.0078,10572721.0,35.4,-7378.1,204182.9,4747.7,67328.3,132106.89999999997,36344.1,1071.3,9117.6,26155.2
Portugal,2012,688842.195,48.8,1.1142,10558950.0,34.4,-832.7,181666.9,4680.7,48114.49999999999,128871.69999999998,30279.1,1048.5,7779.699999999999,21450.9
Portugal,2013,682102.74,50.0,0.536,10503889.0,37.1,1873.0,181773.4,4686.5,48663.0,128423.9,28864.2,1087.0,7409.9,20367.300000000003
Portugal,2014,703052.787,51.7,0.4751,10444092.0,37.0,258.9,177466.4,4557.3,44362.59999999999,128546.5,29502.7,1164.2,7596.3,20742.2
Portugal,2015,705526.571,48.3,0.1677,10395121.0,37.0,1328.7,179762.1,4644.599999999999,45244.4,129873.1,31276.3,1287.9,7323.699999999999,22664.7
Portugal,2016,700324.219,44.9,-0.0349,10368554.0,36.7,2213.9,180231.3,4676.3,43302.6,132252.4,32114.3,1215.7,7701.9,23196.7
Portugal,2017,712041.441,45.5,-0.1452,10344478.0,36.7,2106.7,188974.4,4742.8,47946.5,136285.1,35824.3,1385.3,8914.9,25524.1
Portugal,2018,708994.258,43.3,-0.173,10335770.0,37.0,1269.9,192790.1,4741.900000000001,48349.90000000001,139698.3,38031.0,1467.2,9499.9,27063.9
Portugal,2019,736204.476,42.5,-0.2173,10333496.0,36.8,1148.1,196467.8,4890.0,47457.9,144119.9,40134.1,1511.1999999999998,9647.8,28975.1
Portugal,2020,686397.739,49.1,-0.3057,10375395.0,37.5,-4013.8,175104.3,4828.7,38464.5,131811.09999999998,39193.9,1471.4,9646.4,28076.1
Portugal,2021,709304.407,47.3,-0.4906,10394297.0,37.4,-6011.4,185311.2,5022.700000000001,41683.0,138605.5,42247.2,1557.1,10626.500000000002,30063.6
Portugal,2022,718705.831,43.9,1.0997,10421117.0,37.9,-5856.9,198123.6,4591.8,42298.3,151233.5,43655.4,1514.0,11227.899999999998,30913.500000000004
Portugal,2023,711305.978,42.4,3.8647,10516621.0,37.6,3078.7,203502.5,,,,45220.8,,,
Slovakia,1994,463827.988,,6.8167,5336455.0,,,,,,,,,,
Slovakia,1995,467604.138,47.8,7.1067,5356207.0,39.2,-92.8,35834.8,949.5,9117.7,25767.6,9939.5,470.6,3824.0,5644.9
Slovakia,1996,493640.852,52.9,5.1067,5367790.0,38.4,-2242.6,38581.2,949.0,11836.1,25796.1,12725.1,607.7,4632.9,7484.5
Slovakia,1997,499944.79,48.6,4.4192,5378932.0,36.6,-1990.7,40710.1,981.4,10859.8,28868.9,14445.4,682.0,5265.0,8498.4
Slovakia,1998,497404.966,46.2,3.9058,5387650.0,36.3,-2231.1,42025.9,967.2,11767.1,29291.60000000001,15616.4,829.6,6018.3,8768.5
