Country Code,Year,Export
KWT,2022,
KWT,2023,
LAC,1960,
LAC,1961,
LAC,1962,
LAC,1963,
LAC,1964,
LAC,1965,
LAC,1966,
LAC,1967,
LAC,1968,
LAC,1969,
LAC,1970,
LAC,1971,
LAC,1972,
LAC,1973,
LAC,1974,
LAC,1975,
LAC,1976,
LAC,1977,
LAC,1978,
LAC,1979,
LAC,1980,
LAC,1981,
LAC,1982,
LAC,1983,
LAC,1984,
LAC,1985,
LAC,1986,
LAC,1987,
LAC,1988,
LAC,1989,
LAC,1990,
LAC,1991,
LAC,1992,
LAC,1993,
LAC,1994,
LAC,1995,
LAC,1996,
LAC,1997,
LAC,1998,
LAC,1999,
LAC,2000,
LAC,2001,
LAC,2002,
LAC,2003,
LAC,2004,
LAC,2005,
LAC,2006,
LAC,2007,
LAC,2008,
LAC,2009,
LAC,2010,
LAC,2011,
LAC,2012,
LAC,2013,
LAC,2014,
LAC,2015,
LAC,2016,
LAC,2017,
LAC,2018,
LAC,2019,
LAC,2020,
LAC,2021,
LAC,2022,
LAC,2023,
LAO,1960,
LAO,1961,
LAO,1962,
LAO,1963,
LAO,1964,
LAO,1965,
LAO,1966,
LAO,1967,
LAO,1968,
LAO,1969,
LAO,1970,
LAO,1971,
LAO,1972,
LAO,1973,
LAO,1974,
LAO,1975,
LAO,1976,
LAO,1977,
LAO,1978,
LAO,1979,
LAO,1980,0.7664293015
LAO,1981,0.6295669262
LAO,1982,1.0948990018
LAO,1983,1.1222714773
LAO,1984,1.2043889028
LAO,1985,1.478113653
LAO,1986,1.5082233759
LAO,1987,1.7545756507
LAO,1988,1.5876035531
LAO,1989,1.732677671
LAO,1990,2.1542137867
LAO,1991,2.6441810905
LAO,1992,3.6295901922
LAO,1993,6.5967664881
LAO,1994,8.2254287539
LAO,1995,8.5128397423
LAO,1996,8.8358349477
LAO,1997,9.8267185425
LAO,1998,10.11412953
LAO,1999,8.5073652474
LAO,2000,9.0414022354
LAO,2001,8.7457795046
LAO,2002,8.2284397262
LAO,2003,9.1826442093
LAO,2004,9.9455150906
LAO,2005,15.1391685
LAO,2006,24.1433441722
LAO,2007,25.2563090068
LAO,2008,29.8880055158
LAO,2009,28.8144570449
LAO,2010,47.8024692576
LAO,2011,59.933402758
LAO,2012,62.1538579306
LAO,2013,61.9696411774
LAO,2014,72.8660760467
LAO,2015,100.0
LAO,2016,116.1899863704
LAO,2017,133.390341032
LAO,2018,148.0254180579
LAO,2019,158.9231394284
LAO,2020,167.3808783728
LAO,2021,210.6182483724
LAO,2022,
LAO,2023,
LBN,1960,
LBN,1961,
LBN,1962,
LBN,1963,
LBN,1964,
LBN,1965,
LBN,1966,
LBN,1967,
LBN,1968,
LBN,1969,
LBN,1970,
LBN,1971,
LBN,1972,
LBN,1973,
LBN,1974,
LBN,1975,
LBN,1976,
LBN,1977,
LBN,1978,
LBN,1979,
LBN,1980,23.9858084432
LBN,1981,23.1067474065
LBN,1982,20.0928238239
LBN,1983,19.0881826417
LBN,1984,9.4969736448
LBN,1985,7.2332658812
LBN,1986,13.8138163785
LBN,1987,16.3254193574
LBN,1988,19.5905032238
LBN,1989,12.1888092519
LBN,1990,12.4073187108
LBN,1991,13.5400516551
LBN,1992,14.0574418684
LBN,1993,11.3489794481
LBN,1994,11.8145552929
LBN,1995,16.470313733
LBN,1996,18.4952936367
LBN,1997,16.1511141099
LBN,1998,16.61912621
LBN,1999,16.9997345258
LBN,2000,17.9474125607
LBN,2001,27.4518205461
LBN,2002,31.0936448743
LBN,2003,45.5353619876
LBN,2004,55.2301494849
LBN,2005,58.6961616058
LBN,2006,70.6765077984
LBN,2007,89.7646904401
LBN,2008,111.8667966465
LBN,2009,105.1608166919
LBN,2010,126.1075855306
LBN,2011,142.2571926734
LBN,2012,141.0265072221
LBN,2013,129.8419875303
LBN,2014,114.2371973017
LBN,2015,100.0
LBN,2016,98.7091616597
LBN,2017,101.1105806127
LBN,2018,96.1905764158
LBN,2019,121.2867645325
LBN,2020,102.5869008493
LBN,2021,115.2846864418
LBN,2022,
LBN,2023,
LBR,1960,
LBR,1961,
LBR,1962,
LBR,1963,
LBR,1964,
LBR,1965,
LBR,1966,
LBR,1967,
LBR,1968,
LBR,1969,
LBR,1970,
LBR,1971,
LBR,1972,
LBR,1973,
LBR,1974,
LBR,1975,
LBR,1976,
LBR,1977,
LBR,1978,
LBR,1979,
LBR,1980,211.9308153776
LBR,1981,186.7843276021
LBR,1982,168.5280620908
LBR,1983,150.9354042121
LBR,1984,159.5905400666
LBR,1985,153.7592657939
LBR,1986,144.1475468198
LBR,1987,134.9099894538
LBR,1988,139.8976350283
LBR,1989,162.4108718372
LBR,1990,778.9594070009
LBR,1991,271.0882456878
LBR,1992,335.9541122618
LBR,1993,241.4415814067
LBR,1994,220.130956542
LBR,1995,289.4458171856
LBR,1996,222.3791034277
LBR,1997,151.7825626054
LBR,1998,150.0176491313
LBR,1999,165.5488881215
LBR,2000,116.1313095691
LBR,2001,45.1464878243
LBR,2002,62.1602541536
LBR,2003,38.4398164485
LBR,2004,36.6396046654
LBR,2005,46.3466290169
LBR,2006,55.7006706735
LBR,2007,70.6671373125
LBR,2008,85.5630074148
LBR,2009,52.5344158187
LBR,2010,78.3621602593
LBR,2011,129.5446523439
LBR,2012,162.1955524277
LBR,2013,197.3879280397
LBR,2014,156.8655135455
LBR,2015,100.0
LBR,2016,98.62336746
LBR,2017,126.4595834592
LBR,2018,193.5933639775
LBR,2019,191.6448993943
LBR,2020,214.5005295111
LBR,2021,310.0953053436
LBR,2022,
LBR,2023,
LBY,1960,
LBY,1961,
LBY,1962,
LBY,1963,
LBY,1964,
LBY,1965,
LBY,1966,
LBY,1967,
LBY,1968,
LBY,1969,
LBY,1970,
LBY,1971,
LBY,1972,
LBY,1973,
LBY,1974,
LBY,1975,
LBY,1976,
LBY,1977,
LBY,1978,
LBY,1979,
LBY,1980,192.8796665016
LBY,1981,137.0757319287
LBY,1982,123.1049409748
LBY,1983,108.6411667737
LBY,1984,98.1388645292
LBY,1985,108.4034784527
LBY,1986,67.882022284
LBY,1987,70.3029217944
LBY,1988,58.744227037
LBY,1989,70.7254787995
LBY,1990,116.4232582475
LBY,1991,98.8959458263
LBY,1992,95.0137033473
LBY,1993,75.2151469789
LBY,1994,69.2377260125
LBY,1995,78.7833567462
LBY,1996,86.9294241612
LBY,1997,84.7612359588
LBY,1998,52.9494382031
LBY,1999,69.8823735973
LBY,2000,111.7047050609
LBY,2001,96.6818820319
LBY,2002,86.0516151668
LBY,2003,128.5726825381
LBY,2004,179.1608145628
LBY,2005,275.2633426665
LBY,2006,353.4097173286
LBY,2007,412.3068820812
LBY,2008,545.1193820471
LBY,2009,324.3578915218
LBY,2010,427.2527124634
LBY,2011,167.3103932723
LBY,2012,535.6917134927
LBY,2013,403.9501404972
LBY,2014,182.8125000162
LBY,2015,100.0
LBY,2016,59.3750000038
LBY,2017,165.5986657823
LBY,2018,261.8504213185
LBY,2019,243.4427668423
LBY,2020,64.5540730396
LBY,2021,254.441713545
LBY,2022,
LBY,2023,
LCA,1960,
LCA,1961,
LCA,1962,
LCA,1963,
LCA,1964,
LCA,1965,
LCA,1966,
LCA,1967,
LCA,1968,
LCA,1969,
LCA,1970,
LCA,1971,
LCA,1972,
LCA,1973,
LCA,1974,
LCA,1975,
LCA,1976,
LCA,1977,
LCA,1978,
LCA,1979,
LCA,1980,32.0596231149
LCA,1981,25.3283670433
LCA,1982,25.0167343143
LCA,1983,30.4750638741
LCA,1984,26.2937301476
LCA,1985,28.5952041584
LCA,1986,45.6015969383
LCA,1987,43.7278411809
LCA,1988,65.5000646547
LCA,1989,60.1027198745
LCA,1990,70.0010597673
LCA,1991,60.4084685926
LCA,1992,68.2089103361
LCA,1993,65.7854667898
LCA,1994,51.8950164221
LCA,1995,60.4511094703
LCA,1996,44.3677867593
LCA,1997,33.8304374052
LCA,1998,34.4959542127
LCA,1999,30.8910715308
LCA,2000,23.8476853867
LCA,2001,24.4022827224
LCA,2002,24.4022827224
LCA,2003,34.3850347408
LCA,2004,44.2468845509
LCA,2005,35.6162408242
LCA,2006,51.9912817298
LCA,2007,54.3505387778
LCA,2008,90.9661640049
LCA,2009,92.0387552455
LCA,2010,118.9694472207
LCA,2011,88.7842549673
LCA,2012,101.176855539
LCA,2013,96.7190021531
LCA,2014,89.0557908181
LCA,2015,100.0
LCA,2016,66.3608986559
LCA,2017,70.4338614887
LCA,2018,34.498172596
LCA,2019,45.5097026729
LCA,2020,30.6159912462
LCA,2021,32.7523001945
LCA,2022,
LCA,2023,
LCN,1960,
LCN,1961,
LCN,1962,
LCN,1963,
LCN,1964,
LCN,1965,
LCN,1966,
LCN,1967,
LCN,1968,
LCN,1969,
LCN,1970,
LCN,1971,
LCN,1972,
LCN,1973,
LCN,1974,
LCN,1975,
LCN,1976,
LCN,1977,
LCN,1978,
LCN,1979,
LCN,1980,
LCN,1981,
LCN,1982,
LCN,1983,
LCN,1984,
LCN,1985,
LCN,1986,
LCN,1987,
LCN,1988,
LCN,1989,
LCN,1990,
LCN,1991,
LCN,1992,
LCN,1993,
LCN,1994,
LCN,1995,
LCN,1996,
LCN,1997,
LCN,1998,
LCN,1999,
LCN,2000,
LCN,2001,
LCN,2002,
LCN,2003,
LCN,2004,
LCN,2005,
LCN,2006,
LCN,2007,
LCN,2008,
LCN,2009,
LCN,2010,
LCN,2011,
LCN,2012,
LCN,2013,
LCN,2014,
LCN,2015,
LCN,2016,
LCN,2017,
LCN,2018,
LCN,2019,
LCN,2020,
LCN,2021,
LCN,2022,
LCN,2023,
LDC,1960,
LDC,1961,
LDC,1962,
LDC,1963,
LDC,1964,
LDC,1965,
LDC,1966,
LDC,1967,
LDC,1968,
LDC,1969,
LDC,1970,
LDC,1971,
LDC,1972,
LDC,1973,
LDC,1974,
LDC,1975,
LDC,1976,
LDC,1977,
LDC,1978,
LDC,1979,
LDC,1980,
LDC,1981,
LDC,1982,
LDC,1983,
LDC,1984,
LDC,1985,
LDC,1986,
LDC,1987,
LDC,1988,
LDC,1989,
LDC,1990,
LDC,1991,
LDC,1992,
LDC,1993,
LDC,1994,
LDC,1995,
LDC,1996,
LDC,1997,
LDC,1998,
LDC,1999,
LDC,2000,
LDC,2001,
LDC,2002,
LDC,2003,
LDC,2004,
LDC,2005,
LDC,2006,
LDC,2007,
LDC,2008,
LDC,2009,
LDC,2010,
LDC,2011,
LDC,2012,
LDC,2013,
LDC,2014,
LDC,2015,
LDC,2016,
LDC,2017,
LDC,2018,
LDC,2019,
LDC,2020,
LDC,2021,
LDC,2022,
LDC,2023,
LIC,1960,
LIC,1961,
LIC,1962,
LIC,1963,
LIC,1964,
LIC,1965,
LIC,1966,
LIC,1967,
LIC,1968,
LIC,1969,
LIC,1970,
LIC,1971,
LIC,1972,
LIC,1973,
LIC,1974,
LIC,1975,
LIC,1976,
LIC,1977,
LIC,1978,
LIC,1979,
LIC,1980,
LIC,1981,
LIC,1982,
LIC,1983,
LIC,1984,
LIC,1985,
LIC,1986,
LIC,1987,
LIC,1988,
LIC,1989,
LIC,1990,
LIC,1991,
LIC,1992,
LIC,1993,
LIC,1994,
LIC,1995,
LIC,1996,
LIC,1997,
LIC,1998,
LIC,1999,
LIC,2000,
LIC,2001,
LIC,2002,
LIC,2003,
LIC,2004,
LIC,2005,
LIC,2006,
LIC,2007,
LIC,2008,
LIC,2009,
LIC,2010,
LIC,2011,
LIC,2012,
LIC,2013,
LIC,2014,
LIC,2015,
LIC,2016,
LIC,2017,
LIC,2018,
LIC,2019,
LIC,2020,
LIC,2021,
LIC,2022,
LIC,2023,
LIE,1960,
LIE,1961,
LIE,1962,
LIE,1963,
LIE,1964,
LIE,1965,
LIE,1966,
LIE,1967,
LIE,1968,
LIE,1969,
LIE,1970,
LIE,1971,
LIE,1972,
LIE,1973,
LIE,1974,
LIE,1975,
LIE,1976,
LIE,1977,
LIE,1978,
LIE,1979,
LIE,1980,
LIE,1981,
LIE,1982,
LIE,1983,
LIE,1984,
LIE,1985,
LIE,1986,
LIE,1987,
LIE,1988,
LIE,1989,
LIE,1990,
LIE,1991,
LIE,1992,
LIE,1993,
LIE,1994,
LIE,1995,
LIE,1996,
LIE,1997,
LIE,1998,
LIE,1999,
LIE,2000,
LIE,2001,
LIE,2002,
LIE,2003,
LIE,2004,
LIE,2005,
LIE,2006,
LIE,2007,
LIE,2008,
LIE,2009,
LIE,2010,
LIE,2011,
LIE,2012,
LIE,2013,
LIE,2014,
LIE,2015,
LIE,2016,
LIE,2017,
LIE,2018,
LIE,2019,
LIE,2020,
LIE,2021,
LIE,2022,
LIE,2023,
LKA,1960,
LKA,1961,
LKA,1962,
LKA,1963,
LKA,1964,
LKA,1965,
LKA,1966,
LKA,1967,
LKA,1968,
LKA,1969,
LKA,1970,
LKA,1971,
LKA,1972,
LKA,1973,
LKA,1974,
LKA,1975,
LKA,1976,
LKA,1977,
LKA,1978,
LKA,1979,
LKA,1980,10.0687431821
LKA,1981,10.3173564656
LKA,1982,9.7712985344
LKA,1983,10.080216181699999
LKA,1984,13.9104916284
LKA,1985,12.6422983913
LKA,1986,11.5201251569
LKA,1987,13.2053287792
LKA,1988,13.9923197259
LKA,1989,14.6450481194
LKA,1990,18.1307542747
LKA,1991,18.8371497645
LKA,1992,23.2796662387
LKA,1993,27.1055800436
LKA,1994,30.4148295591
LKA,1995,36.0099559048
LKA,1996,38.8292798513
LKA,1997,43.9837860824
LKA,1998,45.5992035221
LKA,1999,43.5600436096
LKA,2000,51.487886969
LKA,2001,45.6644384329
LKA,2002,44.5556345638
LKA,2003,48.5957426536
LKA,2004,54.5858815658
LKA,2005,60.1791115406
LKA,2006,65.2873465241
LKA,2007,73.3901294224
LKA,2008,80.1412790856
LKA,2009,69.6439576781
LKA,2010,81.5635518995
LKA,2011,97.055895283
LKA,2012,88.9394585695
LKA,2013,96.7941971306
LKA,2014,107.12274212
LKA,2015,100.0
LKA,2016,97.7547053611
LKA,2017,107.7172521556
LKA,2018,112.735030542
LKA,2019,113.2129142322
LKA,2020,95.2676243258
LKA,2021,118.5094580787
LKA,2022,
LKA,2023,
LMC,1960,
LMC,1961,
LMC,1962,
LMC,1963,
LMC,1964,
LMC,1965,
LMC,1966,
LMC,1967,
LMC,1968,
LMC,1969,
LMC,1970,
LMC,1971,
LMC,1972,
LMC,1973,
LMC,1974,
LMC,1975,
LMC,1976,
LMC,1977,
LMC,1978,
LMC,1979,
LMC,1980,
LMC,1981,
LMC,1982,
LMC,1983,
LMC,1984,
LMC,1985,
LMC,1986,
LMC,1987,
LMC,1988,
LMC,1989,
LMC,1990,
LMC,1991,
LMC,1992,
LMC,1993,
LMC,1994,
LMC,1995,
LMC,1996,
LMC,1997,
LMC,1998,
LMC,1999,
LMC,2000,
LMC,2001,
LMC,2002,
LMC,2003,
LMC,2004,
LMC,2005,
LMC,2006,
LMC,2007,
LMC,2008,
LMC,2009,
LMC,2010,
LMC,2011,
LMC,2012,
LMC,2013,
LMC,2014,
LMC,2015,
LMC,2016,
LMC,2017,
LMC,2018,
LMC,2019,
LMC,2020,
LMC,2021,
LMC,2022,
LMC,2023,
LMY,1960,
LMY,1961,
LMY,1962,
LMY,1963,
LMY,1964,
LMY,1965,
LMY,1966,
LMY,1967,
LMY,1968,
LMY,1969,
LMY,1970,
LMY,1971,
LMY,1972,
LMY,1973,
LMY,1974,
LMY,1975,
LMY,1976,
LMY,1977,
LMY,1978,
LMY,1979,
LMY,1980,
LMY,1981,
LMY,1982,
LMY,1983,
LMY,1984,
LMY,1985,
LMY,1986,
LMY,1987,
LMY,1988,
LMY,1989,
LMY,1990,
LMY,1991,
LMY,1992,
LMY,1993,
LMY,1994,
LMY,1995,
LMY,1996,
LMY,1997,
LMY,1998,
LMY,1999,
LMY,2000,
LMY,2001,
LMY,2002,
LMY,2003,
LMY,2004,
LMY,2005,
LMY,2006,
LMY,2007,
LMY,2008,
LMY,2009,
LMY,2010,
LMY,2011,
LMY,2012,
LMY,2013,
LMY,2014,
LMY,2015,
LMY,2016,
LMY,2017,
LMY,2018,
LMY,2019,
LMY,2020,
LMY,2021,
LMY,2022,
LMY,2023,
LSO,1960,
LSO,1961,
LSO,1962,
LSO,1963,
LSO,1964,
LSO,1965,
LSO,1966,
LSO,1967,
LSO,1968,
LSO,1969,
LSO,1970,
LSO,1971,
LSO,1972,
LSO,1973,
LSO,1974,
LSO,1975,
LSO,1976,
LSO,1977,
LSO,1978,
LSO,1979,
LSO,1980,6.2648256132
LSO,1981,5.4305374748
LSO,1982,3.877831849
LSO,1983,3.2080268869
LSO,1984,2.9465131143
LSO,1985,2.4128772323
LSO,1986,2.7530028584
LSO,1987,5.0278853398
LSO,1988,6.9340688321
LSO,1989,7.1659829799
LSO,1990,6.6625192722
LSO,1991,7.2576121854
LSO,1992,11.8042011291
LSO,1993,14.2890573039
LSO,1994,15.4949719852
LSO,1995,17.2458518878
LSO,1996,20.1278960998
LSO,1997,21.0225649823
LSO,1998,20.8520954525
LSO,1999,18.564810059
LSO,2000,23.7661228911
LSO,2001,30.1525381565
LSO,2002,38.5468971043
LSO,2003,51.2122553735
LSO,2004,76.2428464912
LSO,2005,70.058668597
LSO,2006,74.6961289848
LSO,2007,82.856051933
LSO,2008,95.2008241223
LSO,2009,79.0584474231
LSO,2010,94.5128077933
LSO,2011,126.2277858872
LSO,2012,104.7106115872
LSO,2013,91.2178891995
LSO,2014,88.9911519278
LSO,2015,100.0
LSO,2016,94.9086575483
LSO,2017,110.6548614158
LSO,2018,131.5018955516
LSO,2019,114.4979101038
LSO,2020,95.6062680709
LSO,2021,114.5836294468
LSO,2022,
LSO,2023,
LTE,1960,
LTE,1961,
LTE,1962,
LTE,1963,
LTE,1964,
LTE,1965,
LTE,1966,
LTE,1967,
LTE,1968,
LTE,1969,
LTE,1970,
LTE,1971,
LTE,1972,
LTE,1973,
LTE,1974,
LTE,1975,
LTE,1976,
LTE,1977,
LTE,1978,
LTE,1979,
LTE,1980,
LTE,1981,
LTE,1982,
LTE,1983,
LTE,1984,
LTE,1985,
LTE,1986,
LTE,1987,
LTE,1988,
LTE,1989,
LTE,1990,
LTE,1991,
LTE,1992,
LTE,1993,
LTE,1994,
LTE,1995,
LTE,1996,
LTE,1997,
LTE,1998,
LTE,1999,
LTE,2000,
LTE,2001,
LTE,2002,
LTE,2003,
LTE,2004,
LTE,2005,
LTE,2006,
LTE,2007,
LTE,2008,
LTE,2009,
LTE,2010,
LTE,2011,
LTE,2012,
LTE,2013,
LTE,2014,
LTE,2015,
LTE,2016,
LTE,2017,
LTE,2018,
LTE,2019,
LTE,2020,
LTE,2021,
LTE,2022,
LTE,2023,
LTU,1960,
LTU,1961,
LTU,1962,
LTU,1963,
LTU,1964,
LTU,1965,
LTU,1966,
LTU,1967,
LTU,1968,
LTU,1969,
LTU,1970,
LTU,1971,
LTU,1972,
LTU,1973,
LTU,1974,
LTU,1975,
LTU,1976,
LTU,1977,
LTU,1978,
LTU,1979,
LTU,1980,
LTU,1981,
LTU,1982,
LTU,1983,
LTU,1984,
LTU,1985,
LTU,1986,
LTU,1987,
LTU,1988,
LTU,1989,
LTU,1990,
LTU,1991,
LTU,1992,
LTU,1993,
LTU,1994,
LTU,1995,10.6527679908
LTU,1996,13.2125828492
LTU,1997,15.2013620899
LTU,1998,14.6106355808
LTU,1999,11.8296076678
LTU,2000,15.0012911154
LTU,2001,18.0486638484
LTU,2002,21.561517464
LTU,2003,28.2052215724
LTU,2004,36.6312144969
LTU,2005,46.4963747062
LTU,2006,55.6922063483
LTU,2007,67.5165031495
LTU,2008,93.1228431441
LTU,2009,64.7994723329
LTU,2010,81.709982449
LTU,2011,110.4657745073
LTU,2012,116.6145318971
LTU,2013,128.4227180167
LTU,2014,127.2764850539
LTU,2015,100.0
LTU,2016,98.4920767876
LTU,2017,117.7543009235
LTU,2018,131.2867684017
LTU,2019,130.556201144
LTU,2020,129.3760083784
LTU,2021,160.7860349636
LTU,2022,
LTU,2023,
LUX,1960,
LUX,1961,
LUX,1962,
LUX,1963,
LUX,1964,
LUX,1965,
LUX,1966,
LUX,1967,
LUX,1968,
LUX,1969,
LUX,1970,
LUX,1971,
LUX,1972,
LUX,1973,
LUX,1974,
LUX,1975,
LUX,1976,
LUX,1977,
LUX,1978,
LUX,1979,
LUX,1980,
LUX,1981,
LUX,1982,
LUX,1983,
LUX,1984,
LUX,1985,
LUX,1986,
LUX,1987,
LUX,1988,
LUX,1989,
LUX,1990,
LUX,1991,
LUX,1992,
LUX,1993,
LUX,1994,
LUX,1995,45.2196811426
LUX,1996,42.070229549
LUX,1997,40.8377314415
LUX,1998,46.2225299146
LUX,1999,47.9059407558
LUX,2000,48.7607794827
LUX,2001,56.9387520779
LUX,2002,59.5960270745
LUX,2003,77.5827919917
LUX,2004,94.8100512547
LUX,2005,109.6737893759
LUX,2006,133.6300075362
LUX,2007,130.6384690094
LUX,2008,149.9148526347
LUX,2009,124.5027592572
LUX,2010,115.2239836865
LUX,2011,121.7460820959
LUX,2012,109.884925599
LUX,2013,107.7250439543
LUX,2014,111.4344515495
LUX,2015,100.0
LUX,2016,92.1632575827
LUX,2017,91.9575111811
LUX,2018,95.7579941115
LUX,2019,95.9873885159
LUX,2020,80.7451607887
LUX,2021,96.9911935258
LUX,2022,
LUX,2023,
LVA,1960,
LVA,1961,
LVA,1962,
LVA,1963,
LVA,1964,
LVA,1965,
LVA,1966,
LVA,1967,
LVA,1968,
LVA,1969,
LVA,1970,
LVA,1971,
LVA,1972,
LVA,1973,
LVA,1974,
LVA,1975,
LVA,1976,
LVA,1977,
LVA,1978,
LVA,1979,
LVA,1980,
LVA,1981,
LVA,1982,
LVA,1983,
LVA,1984,
LVA,1985,
LVA,1986,
LVA,1987,
LVA,1988,
LVA,1989,
LVA,1990,
LVA,1991,
LVA,1992,
LVA,1993,
LVA,1994,
LVA,1995,10.6212630341
LVA,1996,11.7469713906
LVA,1997,13.6054360412
LVA,1998,14.7407484451
LVA,1999,14.0242295024
LVA,2000,15.2075051717
LVA,2001,16.2838177949
LVA,2002,18.598702605
LVA,2003,23.5422722965
LVA,2004,32.6307374293
LVA,2005,42.0078693267
LVA,2006,50.0941357801
LVA,2007,67.6218161335
LVA,2008,82.5640949481
LVA,2009,62.6866703353
LVA,2010,77.5848871525
LVA,2011,106.8681672791
LVA,2012,114.8546537477
LVA,2013,117.8290636794
LVA,2014,119.7626735691
LVA,2015,100.0
LVA,2016,100.0577392017
LVA,2017,114.9734401941
LVA,2018,131.573994356
LVA,2019,127.82111996
LVA,2020,132.9645644469
LVA,2021,169.4754100924
LVA,2022,
LVA,2023,
MAC,1960,
MAC,1961,
MAC,1962,
MAC,1963,
MAC,1964,
MAC,1965,
MAC,1966,
MAC,1967,
MAC,1968,
MAC,1969,
MAC,1970,
MAC,1971,
MAC,1972,
MAC,1973,
MAC,1974,
MAC,1975,
MAC,1976,
MAC,1977,
MAC,1978,
MAC,1979,
MAC,1980,45.6203762941
MAC,1981,51.075035294
MAC,1982,53.7499502685
MAC,1983,56.8364953923
MAC,1984,67.9924757031
MAC,1985,67.4623107564
MAC,1986,77.8769827021
MAC,1987,104.3915825228
MAC,1988,112.0658267128
MAC,1989,122.3471592344
MAC,1990,126.6441858585
MAC,1991,125.757162439
MAC,1992,132.9898105783
MAC,1993,133.7837951956
MAC,1994,139.400091661
MAC,1995,149.1384769937
MAC,1996,149.0637957236
MAC,1997,160.4153472999
MAC,1998,159.8925784851
MAC,1999,164.2987728522
MAC,2000,189.6157201171
MAC,2001,171.7668988763
MAC,2002,175.949049471
MAC,2003,192.75233312
MAC,2004,210.0037042569
MAC,2005,184.9108007075
MAC,2006,190.980893573
MAC,2007,189.8898003493
MAC,2008,149.1690963109
MAC,2009,71.7688405981
MAC,2010,64.9573121922
MAC,2011,64.9313231203
MAC,2012,76.2727180443
MAC,2013,85.0090812467
MAC,2014,92.7043885766
MAC,2015,100.0
MAC,2016,93.8446958398
MAC,2017,104.9886335236
MAC,2018,112.7971567403
MAC,2019,118.4164734998
MAC,2020,101.0713026896
MAC,2021,120.9471973615
MAC,2022,
MAC,2023,
MAF,1960,
MAF,1961,
MAF,1962,
MAF,1963,
MAF,1964,
MAF,1965,
MAF,1966,
MAF,1967,
MAF,1968,
MAF,1969,
MAF,1970,
MAF,1971,
MAF,1972,
MAF,1973,
MAF,1974,
MAF,1975,
MAF,1976,
MAF,1977,
MAF,1978,
MAF,1979,
MAF,1980,
MAF,1981,
MAF,1982,
MAF,1983,
MAF,1984,
MAF,1985,
MAF,1986,
MAF,1987,
MAF,1988,
MAF,1989,
MAF,1990,
MAF,1991,
MAF,1992,
MAF,1993,
MAF,1994,
MAF,1995,
MAF,1996,
MAF,1997,
MAF,1998,
MAF,1999,
MAF,2000,
MAF,2001,
MAF,2002,
MAF,2003,
MAF,2004,
MAF,2005,
MAF,2006,
MAF,2007,
MAF,2008,
MAF,2009,
MAF,2010,
MAF,2011,
MAF,2012,
MAF,2013,
MAF,2014,
MAF,2015,
MAF,2016,
MAF,2017,
MAF,2018,
MAF,2019,
MAF,2020,
MAF,2021,
MAF,2022,
MAF,2023,
MAR,1960,
MAR,1961,
MAR,1962,
MAR,1963,
MAR,1964,
MAR,1965,
MAR,1966,
MAR,1967,
MAR,1968,
MAR,1969,
MAR,1970,
MAR,1971,
MAR,1972,
MAR,1973,
MAR,1974,
MAR,1975,
MAR,1976,
MAR,1977,
MAR,1978,
MAR,1979,
MAR,1980,11.6698143496
MAR,1981,11.4049400405
MAR,1982,9.8576648679
MAR,1983,9.5893009656
MAR,1984,10.3785222058
MAR,1985,10.349410409
MAR,1986,11.6298035582
MAR,1987,13.4186731651
MAR,1988,17.3310307121
MAR,1989,15.9495350236
MAR,1990,20.3881515989
MAR,1991,20.4806018655
MAR,1992,18.9919327047
MAR,1993,14.6013577612
MAR,1994,26.5571751799
MAR,1995,30.8104054371
MAR,1996,30.8095547269
MAR,1997,31.4871670304
MAR,1998,32.0254868857
MAR,1999,33.5936778653
MAR,2000,33.275450853
MAR,2001,31.9866676782
MAR,2002,35.1432467314
MAR,2003,39.3042447628
MAR,2004,44.4385795131
MAR,2005,50.1013435301
MAR,2006,57.0592810326
MAR,2007,68.6840482748
MAR,2008,91.092370111
MAR,2009,62.927128641
MAR,2010,79.5667239149
MAR,2011,96.953577703
MAR,2012,96.0213436528
MAR,2013,98.375838188
MAR,2014,107.0977608804
MAR,2015,100.0
MAR,2016,101.4631656307
MAR,2017,113.1514834603
MAR,2018,128.0948146105
MAR,2019,130.434719258
MAR,2020,121.6039221854
MAR,2021,160.4843642175
MAR,2022,
MAR,2023,
MCO,1960,
MCO,1961,
MCO,1962,
MCO,1963,
MCO,1964,
MCO,1965,
MCO,1966,
MCO,1967,
MCO,1968,
MCO,1969,
MCO,1970,
MCO,1971,
MCO,1972,
MCO,1973,
MCO,1974,
MCO,1975,
MCO,1976,
MCO,1977,
MCO,1978,
MCO,1979,
MCO,1980,
MCO,1981,
MCO,1982,
MCO,1983,
MCO,1984,
MCO,1985,
MCO,1986,
MCO,1987,
MCO,1988,
MCO,1989,
MCO,1990,
MCO,1991,
MCO,1992,
MCO,1993,
MCO,1994,
MCO,1995,
MCO,1996,
MCO,1997,
MCO,1998,
MCO,1999,
MCO,2000,
MCO,2001,
MCO,2002,
MCO,2003,
MCO,2004,
MCO,2005,
MCO,2006,
MCO,2007,
MCO,2008,
MCO,2009,
MCO,2010,
MCO,2011,
MCO,2012,
MCO,2013,
MCO,2014,
MCO,2015,
MCO,2016,
MCO,2017,
MCO,2018,
MCO,2019,
MCO,2020,
MCO,2021,
MCO,2022,
MCO,2023,
MDA,1960,
MDA,1961,
MDA,1962,
MDA,1963,
